,as_of,ask_id,fund_size
182,2010-05,B00612,62.3152
183,2010-06,B00612,65.92
184,2010-07,B00612,65.2086
185,2010-08,B00612,73.3195
186,2010-09,B00612,72.9265
187,2010-10,B00612,73.9535
188,2010-11,B00612,75.9512
189,2010-12,B00612,71.5572
190,2011-01,B00612,70.6797
191,2011-02,B00612,69.8389
192,2011-03,B00612,67.8571
193,2011-04,B00612,163.409
194,2011-05,B00612,160.946
195,2011-06,B00612,146.516
196,2011-07,B00612,138.291
197,2011-08,B00612,127.293
198,2011-09,B00612,129.946
199,2011-10,B00612,130.761
200,2011-11,B00612,130.304
201,2011-12,B00612,136.203
202,2012-01,B00612,143.737
203,2012-02,B00612,142.956
204,2012-03,B00612,146.339
205,2012-04,B00612,153.087
206,2012-05,B00612,167.924
207,2012-06,B00612,171.864
208,2012-07,B00612,185.958
209,2012-08,B00612,192.471
210,2012-09,B00612,206.515
211,2012-10,B00612,217.519
212,2012-11,B00612,228.023
213,2012-12,B00612,242.045
214,2013-01,B00612,244.942
215,2013-02,B00612,252.683
216,2013-03,B00612,258.82
217,2013-04,B00612,272.887
218,2013-05,B00612,274.629
219,2013-06,B00612,265.742
220,2013-07,B00612,261.325
221,2013-08,B00612,259.851
222,2013-09,B00612,256.2
223,2013-10,B00612,234.75
224,2013-11,B00612,234.194
225,2013-12,B00612,227.962
226,2014-01,B00612,228.747
227,2014-02,B00612,225.705
228,2014-03,B00612,222.476
229,2014-04,B00612,221.173
230,2014-05,B00612,221.449
231,2014-06,B00612,222.709
232,2014-07,B00612,227.33
233,2014-08,B00612,227.311
234,2014-09,B00612,223.986
235,2014-10,B00612,224.865
236,2014-11,B00612,225.132
237,2014-12,B00612,222.98
238,2015-01,B00612,227.992
239,2015-02,B00612,224.982
240,2015-03,B00612,220.003
241,2015-04,B00612,220.357
242,2015-05,B00612,223.248
243,2015-06,B00612,213.832
244,2015-07,B00612,212.589
245,2015-08,B00612,211.004
246,2015-09,B00612,210.284
247,2015-10,B00612,209.374
248,2015-11,B00612,206.999
249,2015-12,B00612,203.921
250,2016-01,B00612,205.059
251,2016-02,B00612,204.779
252,2016-03,B00612,203.109
253,2016-04,B00612,205.674
254,2016-05,B00612,203.495
255,2016-06,B00612,207.454
256,2016-07,B00612,205.499
257,2016-08,B00612,204.388
258,2016-09,B00612,202.894
259,2016-10,B00612,206.675
260,2016-11,B00612,197.934
261,2016-12,B00612,196.696
262,2017-01,B00612,197.42
263,2017-02,B00612,195.092
264,2017-03,B00612,197.905
265,2017-04,B00612,177.616
266,2017-05,B00612,171.599
267,2017-06,B00612,168.771
268,2017-07,B00612,160.053
269,2017-08,B00612,156.458
270,2017-09,B00612,147.404
271,2017-10,B00612,143.734
272,2017-11,B00612,121.686
273,2017-12,B00612,121.142
274,2018-01,B00612,119.543
275,2018-02,B00612,120.665
276,2018-03,B00612,119.47
277,2018-04,B00612,117.46
278,2018-05,B00612,120.069
279,2018-06,B00612,117.902
280,2018-07,B00612,117.618
281,2018-08,B00612,112.528
282,2018-09,B00612,110.895
283,2018-10,B00612,107.852
284,2018-11,B00612,105.969
285,2018-12,B00612,110.088
286,2019-01,B00612,107.448
287,2019-02,B00612,104.619
288,2019-03,B00612,105.666
289,2019-04,B00612,104.725
290,2019-05,B00612,104.466
291,2019-06,B00612,104.586
292,2019-07,B00612,105.755
293,2019-08,B00612,108.216
294,2019-09,B00612,106.677
295,2019-10,B00612,108.358
296,2019-11,B00612,110.469
297,2019-12,B00612,110.963
298,2020-01,B00612,112.769
299,2020-02,B00612,114.812
300,2020-03,B00612,115.971
301,2020-04,B00612,189.188
302,2020-05,B00612,246.339
303,2020-06,B00612,340.869
304,2020-07,B00612,425.051
305,2020-08,B00612,481.879
306,2020-09,B00612,555.721
307,2020-10,B00612,610.363
308,2020-11,B00612,616.597
309,2020-12,B00612,668.281
310,2021-01,B00612,673.038
311,2021-02,B00612,661.622
312,2021-03,B00612,637.818
313,2021-04,B00612,607.773
314,2021-05,B00612,588.403
315,2021-06,B00612,584.996
316,2021-07,B00612,572.406
317,2021-08,B00612,558.034
318,2021-09,B00612,534.179
319,2021-10,B00612,506.932
320,2021-11,B00612,485.625
321,2021-12,B00612,476.537
322,2022-01,B00612,437.868
323,2022-02,B00612,428.601
324,2022-03,B00612,407.198
325,2022-04,B00612,404.822
326,2022-05,B00612,409.0
327,2022-06,B00612,373.794
328,2022-07,B00612,373.695
329,2022-08,B00612,374.991
330,2022-09,B00612,382.445
331,2022-10,B00612,363.049
332,2022-11,B00612,367.587
333,2022-12,B00612,369.62
334,2023-01,B00612,390.119
335,2023-02,B00612,410.025
336,2023-03,B00612,432.795
337,2023-04,B00612,451.353
338,2023-05,B00612,450.188
339,2023-06,B00612,458.104
340,2023-07,B00612,456.704
341,2023-08,B00612,448.322
342,2023-09,B00612,501.999
343,2023-10,B00612,491.302
344,2023-11,B00612,492.465
345,2023-12,B00612,507.827
346,2024-01,B00612,511.653
347,2024-02,B00612,498.133
348,2024-03,B00612,497.058
349,2024-04,B00612,481.917
350,2024-05,B00612,477.657
351,2024-06,B00612,478.883
352,2024-07,B00612,490.438
353,2024-08,B00612,479.596
354,2024-09,B00612,491.764
355,2024-10,B00612,479.656
356,2024-11,B00612,484.143
357,2024-12,B00612,479.142
358,2025-01,B00612,476.212
359,2025-02,B00612,494.981
360,2025-03,B00612,508.984
361,2025-04,B00612,508.888
362,2025-05,B00612,491.91
363,2025-06,B00612,478.586
364,2004-12,B00725,1.0
365,2005-01,B00725,1.02991
366,2005-02,B00725,1.047
367,2005-03,B00725,1.124
368,2005-04,B00725,1.258
369,2005-05,B00725,1.336
370,2005-06,B00725,1.689
371,2005-07,B00725,1.69087
372,2005-08,B00725,1.91609
373,2005-09,B00725,2.05095
374,2005-10,B00725,2.14116
375,2005-11,B00725,2.48597
376,2005-12,B00725,2.64953
377,2006-01,B00725,2.5501
378,2006-02,B00725,2.94629
379,2006-03,B00725,3.20828
380,2006-04,B00725,3.679
381,2006-05,B00725,3.713
382,2006-06,B00725,3.803
383,2006-07,B00725,3.8035
384,2006-08,B00725,4.24746
385,2006-09,B00725,4.91499
386,2006-10,B00725,5.59368
387,2006-11,B00725,6.83513
388,2006-12,B00725,7.51411
389,2007-01,B00725,8.22873
390,2007-02,B00725,9.1798
391,2007-03,B00725,9.77245
392,2007-04,B00725,10.2
393,2007-05,B00725,10.7396
394,2007-06,B00725,11.2531
395,2007-07,B00725,11.5999
396,2007-08,B00725,11.2024
397,2007-09,B00725,12.1311
398,2007-10,B00725,12.5003
399,2007-11,B00725,13.1619
400,2007-12,B00725,14.1212
401,2008-01,B00725,15.5608
402,2008-02,B00725,17.2237
403,2008-03,B00725,18.6497
404,2008-04,B00725,21.3216
405,2008-05,B00725,24.0229
406,2008-06,B00725,24.3326
407,2008-07,B00725,26.8256
408,2008-08,B00725,28.8912
409,2008-09,B00725,29.5184
410,2008-10,B00725,29.0974
411,2008-11,B00725,33.0615
412,2008-12,B00725,35.6394
413,2009-01,B00725,36.7416
414,2009-02,B00725,42.8922
415,2009-03,B00725,47.2771
416,2009-04,B00725,49.6075
417,2009-05,B00725,54.454
418,2009-06,B00725,58.664
419,2009-07,B00725,67.5031
420,2009-08,B00725,73.0416
421,2009-09,B00725,77.3083
422,2009-10,B00725,84.0021
423,2009-11,B00725,85.976
424,2009-12,B00725,89.6668
425,2010-01,B00725,91.7423
426,2010-02,B00725,91.4634
427,2010-03,B00725,98.8202
428,2010-04,B00725,96.7095
429,2010-05,B00725,105.594
430,2010-06,B00725,115.13
431,2010-07,B00725,123.876
432,2010-08,B00725,132.683
433,2010-09,B00725,139.21
434,2010-10,B00725,140.041
435,2010-11,B00725,146.883
436,2010-12,B00725,141.178
437,2011-01,B00725,140.729
438,2011-02,B00725,140.013
439,2011-03,B00725,142.728
440,2011-04,B00725,144.529
441,2011-05,B00725,149.68
442,2011-06,B00725,150.523
443,2011-07,B00725,157.112
444,2011-08,B00725,162.725
445,2011-09,B00725,173.615
446,2011-10,B00725,178.718
447,2011-11,B00725,186.22
448,2011-12,B00725,195.465
449,2012-01,B00725,204.748
450,2012-02,B00725,210.668
451,2012-03,B00725,202.694
452,2012-04,B00725,215.158
453,2012-05,B00725,220.326
454,2012-06,B00725,209.432
455,2012-07,B00725,221.175
456,2012-08,B00725,221.38
457,2012-09,B00725,216.538
458,2012-10,B00725,219.716
459,2012-11,B00725,217.988
460,2012-12,B00725,210.98
461,2013-01,B00725,199.796
462,2013-02,B00725,191.576
463,2013-03,B00725,183.36
464,2013-04,B00725,183.299
465,2013-05,B00725,165.565
466,2013-06,B00725,145.77
467,2013-07,B00725,131.717
468,2013-08,B00725,115.642
469,2013-09,B00725,112.972
470,2013-10,B00725,108.083
471,2013-11,B00725,89.598
472,2013-12,B00725,82.7027
473,2014-01,B00725,82.2232
474,2014-02,B00725,81.3915
475,2014-03,B00725,78.9127
476,2014-04,B00725,80.1616
477,2014-05,B00725,81.5898
478,2014-06,B00725,80.5724
479,2014-07,B00725,84.5339
480,2014-08,B00725,89.5363
481,2014-09,B00725,82.2334
482,2014-10,B00725,86.0299
483,2014-11,B00725,81.7176
484,2014-12,B00725,80.3464
485,2015-01,B00725,91.1664
486,2015-02,B00725,91.6943
487,2015-03,B00725,93.7213
488,2015-04,B00725,93.1936
489,2015-05,B00725,90.8583
490,2015-06,B00725,81.7182
491,2015-07,B00725,81.7413
492,2015-08,B00725,79.8091
493,2015-09,B00725,78.8446
494,2015-10,B00725,78.4454
495,2015-11,B00725,76.3396
496,2015-12,B00725,75.1395
497,2016-01,B00725,75.6624
498,2016-02,B00725,74.7705
499,2016-03,B00725,71.4088
500,2016-04,B00725,73.5824
501,2016-05,B00725,77.1891
502,2016-06,B00725,82.1913
503,2016-07,B00725,87.1437
504,2016-08,B00725,89.2518
505,2016-09,B00725,89.5477
506,2016-10,B00725,89.6731
507,2016-11,B00725,80.8517
508,2016-12,B00725,77.6853
509,2017-01,B00725,80.7941
510,2017-02,B00725,82.8094
511,2017-03,B00725,82.6006
512,2017-04,B00725,83.4411
513,2017-05,B00725,86.9282
514,2017-06,B00725,88.3072
515,2017-07,B00725,92.3207
516,2017-08,B00725,94.423
517,2017-09,B00725,93.7733
518,2017-10,B00725,85.0605
519,2017-11,B00725,85.5423
520,2017-12,B00725,87.3507
521,2018-01,B00725,88.4538
522,2018-02,B00725,86.6
523,2018-03,B00725,86.7612
524,2018-04,B00725,82.9116
525,2018-05,B00725,80.8712
526,2018-06,B00725,76.2794
527,2018-07,B00725,72.6874
528,2018-08,B00725,70.1744
529,2018-09,B00725,66.309
530,2018-10,B00725,60.3069
531,2018-11,B00725,58.108
532,2018-12,B00725,57.9008
533,2019-01,B00725,59.037
534,2019-02,B00725,58.5701
535,2019-03,B00725,60.4906
536,2019-04,B00725,61.4305
537,2019-05,B00725,64.8785
538,2019-06,B00725,70.6066
539,2019-07,B00725,75.3978
540,2019-08,B00725,85.2272
541,2019-09,B00725,84.8349
542,2019-10,B00725,86.4496
543,2019-11,B00725,84.8827
544,2019-12,B00725,81.0445
545,2020-01,B00725,89.5509
546,2020-02,B00725,93.3376
547,2020-03,B00725,85.2508
548,2020-04,B00725,91.9301
549,2020-05,B00725,92.5851
550,2020-06,B00725,99.1689
551,2020-07,B00725,107.094
552,2020-08,B00725,107.34
553,2020-09,B00725,106.826
554,2020-10,B00725,106.249
555,2020-11,B00725,109.639
556,2020-12,B00725,108.613
557,2021-01,B00725,107.751
558,2021-02,B00725,105.998
559,2021-03,B00725,98.1285
560,2021-04,B00725,98.3199
561,2021-05,B00725,99.5609
562,2021-06,B00725,99.0205
563,2021-07,B00725,100.313
564,2021-08,B00725,94.9089
565,2021-09,B00725,93.0499
566,2021-10,B00725,92.5181
567,2021-11,B00725,91.0584
568,2021-12,B00725,89.0412
569,2022-01,B00725,97.3968
570,2022-02,B00725,109.968
571,2022-03,B00725,114.694
572,2022-04,B00725,124.615
573,2022-05,B00725,141.0
574,2022-06,B00725,144.45
575,2022-07,B00725,
576,2022-09,B00725,175.558
577,2022-10,B00725,182.937
578,2022-11,B00725,194.136
579,2022-12,B00725,248.145
580,2023-01,B00725,300.13
581,2023-02,B00725,324.456
582,2023-03,B00725,354.089
583,2023-04,B00725,393.422
584,2023-05,B00725,448.797
585,2023-06,B00725,535.481
586,2023-07,B00725,574.035
587,2023-08,B00725,629.696
588,2023-09,B00725,641.326
589,2023-10,B00725,654.567
590,2023-11,B00725,716.291
591,2023-12,B00725,795.318
592,2024-01,B00725,852.183
593,2024-02,B00725,866.134
594,2024-03,B00725,900.01
595,2024-04,B00725,914.197
596,2024-05,B00725,949.173
597,2024-06,B00725,972.646
598,2024-07,B00725,1009.43
599,2024-08,B00725,1048.82
600,2024-09,B00725,1090.99
601,2024-10,B00725,1109.9
602,2024-11,B00725,1143.05
603,2024-12,B00725,1120.62
604,2025-01,B00725,1113.51
605,2025-02,B00725,1126.96
606,2025-03,B00725,1129.21
607,2025-04,B00725,1139.85
608,2025-05,B00725,1150.41
609,2025-06,B00725,1166.24
610,2000-10,B01206,386.705
611,2000-11,B01206,392.987
612,2000-12,B01206,399.004
613,2001-01,B01206,390.19
614,2001-02,B01206,390.995
615,2001-03,B01206,385.46
616,2001-04,B01206,379.861
617,2001-05,B01206,381.939
618,2001-06,B01206,385.923
619,2001-07,B01206,393.639
620,2001-08,B01206,398.775
621,2001-09,B01206,404.116
622,2001-10,B01206,408.901
623,2001-11,B01206,401.381
624,2001-12,B01206,404.381
625,2002-01,B01206,409.661
626,2002-02,B01206,410.987
627,2002-03,B01206,402.826
628,2002-04,B01206,414.405
629,2002-05,B01206,421.394
630,2002-06,B01206,421.674
631,2002-07,B01206,428.7
632,2002-08,B01206,437.335
633,2002-09,B01206,439.633
634,2002-10,B01206,434.94
635,2002-11,B01206,454.817
636,2002-12,B01206,454.553
637,2003-01,B01206,450.99
638,2003-02,B01206,458.854
639,2003-03,B01206,461.917
640,2003-04,B01206,470.457
641,2003-05,B01206,479.441
642,2003-06,B01206,481.744
643,2003-07,B01206,476.884
644,2003-08,B01206,467.805
645,2003-09,B01206,481.071
646,2003-10,B01206,479.612
647,2003-11,B01206,487.027
648,2003-12,B01206,492.599
649,2004-01,B01206,504.21
650,2004-02,B01206,516.704
651,2004-03,B01206,531.259
652,2004-04,B01206,520.694
653,2004-05,B01206,512.153
654,2004-06,B01206,504.629
655,2004-07,B01206,516.058
656,2004-08,B01206,525.181
657,2004-09,B01206,522.448
658,2004-10,B01206,523.161
659,2004-11,B01206,523.436
660,2004-12,B01206,527.089
661,2005-01,B01206,525.006
662,2005-02,B01206,524.216
663,2005-03,B01206,532.619
664,2005-04,B01206,547.158
665,2005-05,B01206,559.75
666,2005-06,B01206,566.438
667,2005-07,B01206,563.184
668,2005-08,B01206,569.145
669,2005-09,B01206,561.864
670,2005-10,B01206,562.694
671,2005-11,B01206,567.213
672,2005-12,B01206,562.753
673,2006-01,B01206,582.975
674,2006-02,B01206,594.064
675,2006-03,B01206,604.184
676,2006-04,B01206,617.142
677,2006-05,B01206,621.905
678,2006-06,B01206,626.588
679,2006-07,B01206,645.713
680,2006-08,B01206,654.879
681,2006-09,B01206,662.622
682,2006-10,B01206,668.927
683,2006-11,B01206,676.814
684,2006-12,B01206,681.221
685,2007-01,B01206,684.023
686,2007-02,B01206,694.164
687,2007-03,B01206,693.099
688,2007-04,B01206,699.032
689,2007-05,B01206,692.14
690,2007-06,B01206,698.166
691,2007-07,B01206,719.036
692,2007-08,B01206,727.25
693,2007-09,B01206,729.285
694,2007-10,B01206,764.159
695,2007-11,B01206,780.305
696,2007-12,B01206,788.404
697,2008-01,B01206,821.242
698,2008-02,B01206,826.924
699,2008-03,B01206,821.684
700,2008-04,B01206,807.688
701,2008-05,B01206,807.095
702,2008-06,B01206,801.072
703,2008-07,B01206,797.384
704,2008-08,B01206,787.596
705,2008-09,B01206,768.365
706,2008-10,B01206,744.919
707,2008-11,B01206,757.88
708,2008-12,B01206,769.093
709,2009-01,B01206,763.525
710,2009-02,B01206,741.574
711,2009-03,B01206,757.563
712,2009-04,B01206,774.486
713,2009-05,B01206,801.106
714,2009-06,B01206,812.371
715,2009-07,B01206,828.658
716,2009-08,B01206,857.527
717,2009-09,B01206,877.801
718,2009-10,B01206,898.15
719,2009-11,B01206,921.885
720,2009-12,B01206,915.944
721,2010-01,B01206,932.532
722,2010-02,B01206,902.913
723,2010-03,B01206,910.046
724,2010-04,B01206,919.011
725,2010-05,B01206,953.48
726,2010-06,B01206,964.768
727,2010-07,B01206,974.084
728,2010-08,B01206,992.697
729,2010-09,B01206,996.918
730,2010-10,B01206,998.763
731,2010-11,B01206,997.756
732,2010-12,B01206,985.947
733,2011-01,B01206,978.85
734,2011-02,B01206,975.086
735,2011-03,B01206,969.866
736,2011-04,B01206,983.228
737,2011-05,B01206,987.939
738,2011-06,B01206,982.325
739,2011-07,B01206,985.215
740,2011-08,B01206,984.188
741,2011-09,B01206,990.046
742,2011-10,B01206,988.91
743,2011-11,B01206,982.838
744,2011-12,B01206,980.708
745,2012-01,B01206,988.092
746,2012-02,B01206,987.721
747,2012-03,B01206,977.074
748,2012-04,B01206,970.108
749,2012-05,B01206,966.787
750,2012-06,B01206,963.556
751,2012-07,B01206,963.434
752,2012-08,B01206,962.48
753,2012-09,B01206,962.194
754,2012-10,B01206,960.063
755,2012-11,B01206,954.587
756,2012-12,B01206,934.669
757,2013-01,B01206,956.248
758,2013-02,B01206,997.304
759,2013-03,B01206,991.056
760,2013-04,B01206,997.045
761,2013-05,B01206,987.448
762,2013-06,B01206,968.037
763,2013-07,B01206,964.652
764,2013-08,B01206,958.014
765,2013-09,B01206,956.597
766,2013-10,B01206,955.777
767,2013-11,B01206,952.584
768,2013-12,B01206,935.911
769,2014-01,B01206,946.971
770,2014-02,B01206,949.258
771,2014-03,B01206,948.213
772,2014-04,B01206,917.018
773,2014-05,B01206,911.65
774,2014-06,B01206,910.331
775,2014-07,B01206,912.396
776,2014-08,B01206,917.299
777,2014-09,B01206,919.169
778,2014-10,B01206,920.143
779,2014-11,B01206,922.396
780,2014-12,B01206,911.068
781,2015-01,B01206,922.302
782,2015-02,B01206,912.811
783,2015-03,B01206,916.772
784,2015-04,B01206,910.189
785,2015-05,B01206,908.379
786,2015-06,B01206,897.258
787,2015-07,B01206,891.732
788,2015-08,B01206,884.703
789,2015-09,B01206,881.746
790,2015-10,B01206,881.181
791,2015-11,B01206,877.173
792,2015-12,B01206,864.275
793,2016-01,B01206,867.724
794,2016-02,B01206,859.897
795,2016-03,B01206,867.389
796,2016-04,B01206,869.955
797,2016-05,B01206,871.357
798,2016-06,B01206,871.31
799,2016-07,B01206,879.026
800,2016-08,B01206,877.151
801,2016-09,B01206,882.305
802,2016-10,B01206,879.031
803,2016-11,B01206,863.925
804,2016-12,B01206,883.536
805,2017-01,B01206,869.53
806,2017-02,B01206,856.698
807,2017-03,B01206,849.294
808,2017-04,B01206,849.951
809,2017-05,B01206,848.082
810,2017-06,B01206,839.355
811,2017-07,B01206,839.287
812,2017-08,B01206,846.479
813,2017-09,B01206,847.133
814,2017-10,B01206,851.71
815,2017-11,B01206,856.73
816,2017-12,B01206,852.119
817,2018-01,B01206,852.918
818,2018-02,B01206,845.715
819,2018-03,B01206,847.799
820,2018-04,B01206,853.541
821,2018-05,B01206,849.707
822,2018-06,B01206,844.357
823,2018-07,B01206,839.902
824,2018-08,B01206,839.438
825,2018-09,B01206,834.013
826,2018-10,B01206,838.16
827,2018-11,B01206,883.882
828,2018-12,B01206,902.8
829,2019-01,B01206,909.186
830,2019-02,B01206,928.794
831,2019-03,B01206,958.251
832,2019-04,B01206,963.42
833,2019-05,B01206,970.061
834,2019-06,B01206,980.007
835,2019-07,B01206,978.934
836,2019-08,B01206,989.431
837,2019-09,B01206,983.858
838,2019-10,B01206,986.019
839,2019-11,B01206,977.486
840,2019-12,B01206,984.209
841,2020-01,B01206,998.138
842,2020-02,B01206,1009.82
843,2020-03,B01206,950.268
844,2020-04,B01206,950.102
845,2020-05,B01206,949.773
846,2020-06,B01206,937.326
847,2020-07,B01206,927.563
848,2020-08,B01206,900.301
849,2020-09,B01206,867.37
850,2020-10,B01206,847.7
851,2020-11,B01206,855.683
852,2020-12,B01206,837.215
853,2021-01,B01206,830.449
854,2021-02,B01206,813.037
855,2021-03,B01206,806.384
856,2021-04,B01206,804.314
857,2021-05,B01206,796.945
858,2021-06,B01206,796.64
859,2021-07,B01206,795.195
860,2021-08,B01206,788.016
861,2021-09,B01206,783.145
862,2021-10,B01206,776.949
863,2021-11,B01206,709.213
864,2021-12,B01206,698.783
865,2022-01,B01206,687.184
866,2022-02,B01206,687.047
867,2022-03,B01206,668.758
868,2022-04,B01206,654.389
869,2022-05,B01206,649.0
870,2022-06,B01206,633.944
871,2022-07,B01206,635.685
872,2022-08,B01206,627.152
873,2022-09,B01206,607.327
874,2022-10,B01206,595.232
875,2022-11,B01206,591.722
876,2022-12,B01206,576.548
877,2023-01,B01206,578.405
878,2023-02,B01206,571.658
879,2023-03,B01206,562.185
880,2023-04,B01206,555.224
881,2023-05,B01206,544.893
882,2023-06,B01206,528.13
883,2023-07,B01206,524.885
884,2023-08,B01206,514.879
885,2023-09,B01206,502.512
886,2023-10,B01206,484.429
887,2023-11,B01206,492.823
888,2023-12,B01206,500.662
889,2024-01,B01206,493.244
890,2024-02,B01206,488.405
891,2024-03,B01206,492.052
892,2024-04,B01206,480.094
893,2024-05,B01206,473.176
894,2024-06,B01206,475.654
895,2024-07,B01206,479.407
896,2024-08,B01206,479.445
897,2024-09,B01206,478.964
898,2024-10,B01206,465.213
899,2024-11,B01206,468.445
900,2024-12,B01206,458.611
901,2025-01,B01206,447.735
902,2025-02,B01206,444.993
903,2025-03,B01206,426.464
904,2025-04,B01206,431.094
905,2025-05,B01206,420.284
906,2025-06,B01206,425.145
907,2000-01,B01744,1038.73
908,2000-02,B01744,1107.23
909,2000-03,B01744,1193.06
910,2000-04,B01744,1225.83
911,2000-05,B01744,1314.48
912,2000-06,B01744,1401.5
913,2000-07,B01744,1434.82
914,2000-08,B01744,1474.14
915,2000-09,B01744,1453.3
916,2000-10,B01744,1452.86
917,2000-11,B01744,1485.35
918,2000-12,B01744,1530.34
919,2001-01,B01744,1547.42
920,2001-02,B01744,1588.75
921,2001-03,B01744,1608.93
922,2001-04,B01744,1635.16
923,2001-05,B01744,1647.21
924,2001-06,B01744,1688.06
925,2001-07,B01744,1762.37
926,2001-08,B01744,1772.61
927,2001-09,B01744,1810.55
928,2001-10,B01744,1864.44
929,2001-11,B01744,1812.19
930,2001-12,B01744,1834.96
931,2002-01,B01744,1912.97
932,2002-02,B01744,1918.23
933,2002-03,B01744,1948.03
934,2002-04,B01744,2071.89
935,2002-05,B01744,2080.34
936,2002-06,B01744,1919.15
937,2002-07,B01744,1958.85
938,2002-08,B01744,2003.34
939,2002-09,B01744,2020.42
940,2002-10,B01744,1955.19
941,2002-11,B01744,1992.12
942,2002-12,B01744,2059.89
943,2003-01,B01744,2108.9
944,2003-02,B01744,2168.65
945,2003-03,B01744,2075.66
946,2003-04,B01744,2118.09
947,2003-05,B01744,2255.33
948,2003-06,B01744,2235.83
949,2003-07,B01744,2158.87
950,2003-08,B01744,2207.71
951,2003-09,B01744,2337.13
952,2003-10,B01744,2350.11
953,2003-11,B01744,2331.0
954,2003-12,B01744,2559.58
955,2004-01,B01744,2566.52
956,2004-02,B01744,2637.61
957,2004-03,B01744,2656.35
958,2004-04,B01744,2658.16
959,2004-05,B01744,2501.16
960,2004-06,B01744,2506.36
961,2004-07,B01744,2517.54
962,2004-08,B01744,2535.82
963,2004-09,B01744,2528.65
964,2004-10,B01744,2533.66
965,2004-11,B01744,2547.87
966,2004-12,B01744,2577.25
967,2005-01,B01744,2558.67
968,2005-02,B01744,2566.82
969,2005-03,B01744,2532.94
970,2005-04,B01744,2648.31
971,2005-05,B01744,2674.52
972,2005-06,B01744,2698.3
973,2005-07,B01744,2591.68
974,2005-08,B01744,2624.67
975,2005-09,B01744,2647.28
976,2005-10,B01744,2644.62
977,2005-11,B01744,2663.19
978,2005-12,B01744,2652.37
979,2006-01,B01744,2658.72
980,2006-02,B01744,2688.59
981,2006-03,B01744,2635.87
982,2006-04,B01744,2641.87
983,2006-05,B01744,2655.26
984,2006-06,B01744,2639.71
985,2006-07,B01744,2668.78
986,2006-08,B01744,2729.21
987,2006-09,B01744,2851.68
988,2006-10,B01744,2993.24
989,2006-11,B01744,2995.12
990,2006-12,B01744,2977.69
991,2007-01,B01744,2996.61
992,2007-02,B01744,3046.69
993,2007-03,B01744,3115.47
994,2007-04,B01744,3199.38
995,2007-05,B01744,3222.95
996,2007-06,B01744,3235.36
997,2007-07,B01744,3236.58
998,2007-08,B01744,3260.1
999,2007-09,B01744,3226.71
1000,2007-10,B01744,3197.1
1001,2007-11,B01744,3236.48
1002,2007-12,B01744,3114.27
1003,2008-01,B01744,3156.61
1004,2008-02,B01744,3146.88
1005,2008-03,B01744,3099.15
1006,2008-04,B01744,3157.3
1007,2008-05,B01744,3177.2
1008,2008-06,B01744,3139.63
1009,2008-07,B01744,3053.47
1010,2008-08,B01744,3049.38
1011,2008-09,B01744,2809.98
1012,2008-10,B01744,2563.87
1013,2008-11,B01744,2365.83
1014,2008-12,B01744,2385.59
1015,2009-01,B01744,2375.36
1016,2009-02,B01744,2316.99
1017,2009-03,B01744,2281.15
1018,2009-04,B01744,2224.42
1019,2009-05,B01744,2298.99
1020,2009-06,B01744,2332.38
1021,2009-07,B01744,2367.35
1022,2009-08,B01744,2409.7
1023,2009-09,B01744,2449.02
1024,2009-10,B01744,2412.47
1025,2009-11,B01744,2422.4
1026,2009-12,B01744,2334.52
1027,2010-01,B01744,2255.8
1028,2010-02,B01744,2141.07
1029,2010-03,B01744,2076.24
1030,2010-04,B01744,2063.94
1031,2010-05,B01744,2055.74
1032,2010-06,B01744,2063.31
1033,2010-07,B01744,2083.63
1034,2010-08,B01744,2314.25
1035,2010-09,B01744,2326.26
1036,2010-10,B01744,2311.66
1037,2010-11,B01744,2264.25
1038,2010-12,B01744,2124.67
1039,2011-01,B01744,2132.52
1040,2011-02,B01744,2131.58
1041,2011-03,B01744,2110.87
1042,2011-04,B01744,2120.47
1043,2011-05,B01744,2151.55
1044,2011-06,B01744,2143.35
1045,2011-07,B01744,3646.8
1046,2011-08,B01744,3402.65
1047,2011-09,B01744,3336.23
1048,2011-10,B01744,3328.1
1049,2011-11,B01744,3272.33
1050,2011-12,B01744,3304.71
1051,2012-01,B01744,3355.52
1052,2012-02,B01744,3386.68
1053,2012-03,B01744,3300.17
1054,2012-04,B01744,3224.1
1055,2012-05,B01744,3236.1
1056,2012-06,B01744,3230.02
1057,2012-07,B01744,3245.38
1058,2012-08,B01744,3199.42
1059,2012-09,B01744,3184.63
1060,2012-10,B01744,3169.88
1061,2012-11,B01744,3165.41
1062,2012-12,B01744,3173.18
1063,2013-01,B01744,3122.97
1064,2013-02,B01744,3113.02
1065,2013-03,B01744,3089.99
1066,2013-04,B01744,3108.95
1067,2013-05,B01744,3040.73
1068,2013-06,B01744,2924.12
1069,2013-07,B01744,2871.04
1070,2013-08,B01744,2811.47
1071,2013-09,B01744,2820.36
1072,2013-10,B01744,2712.27
1073,2013-11,B01744,2638.35
1074,2013-12,B01744,2597.38
1075,2014-01,B01744,2367.82
1076,2014-02,B01744,2364.48
1077,2014-03,B01744,2361.3
1078,2014-04,B01744,2368.28
1079,2014-05,B01744,2382.26
1080,2014-06,B01744,2424.83
1081,2014-07,B01744,2418.17
1082,2014-08,B01744,2606.92
1083,2014-09,B01744,2805.32
1084,2014-10,B01744,2939.46
1085,2014-11,B01744,2983.67
